date,value
2020-05-20,1743923.0
2020-05-27,1763419.0
2020-06-03,1778177.0
2020-06-10,1775419.0
2020-06-17,1732737.0
2020-06-24,1731448.0
2020-07-01,1681107.0
2020-07-08,1671748.0
2020-07-15,1685788.0
2020-07-22,1690813.0
2020-07-29,1652746.0
2020-08-05,1687898.0
2020-08-12,1697435.0
2020-08-19,1723649.0
2020-08-26,1682527.0
2020-09-02,1721056.0
2020-09-09,1713760.0
2020-09-16,1682020.0
2020-09-23,1694144.0
2020-09-30,1699716.0
2020-10-07,1763661.0
2020-10-14,1717489.0
2020-10-21,1720406.0
2020-10-28,1705157.0
2020-11-04,1708530.0
2020-11-11,1729992.0
2020-11-18,1768788.0
2020-11-25,1733615.0
2020-12-02,1816176.0
2020-12-09,1799077.0
2020-12-16,1803889.0
2020-12-23,1806189.0
2020-12-30,1834702.0
2021-01-06,1817033.0
2021-01-13,1775042.0
2021-01-20,1678848.0
2021-01-27,1658855.0
2021-02-03,1693047.0
2021-02-10,1667253.0
2021-02-17,1663221.0
2021-02-24,1629526.0
2021-03-03,1675234.0
2021-03-10,1653210.0
2021-03-17,1605228.0
2021-03-24,1588949.0
2021-03-31,1618842.0
2021-04-07,1649535.0
2021-04-14,1621217.0
2021-04-21,1561884.0
2021-04-28,1538868.0
2021-05-05,1589415.0
2021-05-12,1603755.0
2021-05-19,1618279.0
2021-05-26,1640065.0
2021-06-02,1708454.0
2021-06-09,1706593.0
2021-06-16,1683421.0
2021-06-23,1670093.0
2021-06-30,1646854.0
2021-07-07,1601547.0
2021-07-14,1597244.0
2021-07-21,1592783.0
2021-07-28,1545130.0
2021-08-04,1604156.0
2021-08-11,1623252.0
2021-08-18,1662164.0
2021-08-25,1612279.0
2021-09-01,1677734.0
2021-09-08,1638183.0
2021-09-15,1660888.0
2021-09-22,1658008.0
2021-09-29,1679562.0
2021-10-06,1705162.0
2021-10-13,1720106.0
2021-10-20,1699024.0
2021-10-27,1704327.0
2021-11-03,1717145.0
2021-11-10,1674200.0
2021-11-17,1717390.0
2021-11-24,1708847.0
2021-12-01,1773528.0
2021-12-08,1760512.0
2021-12-15,1748872.0
2021-12-22,1773392.0
2021-12-29,1765453.0
