date,value
2025-11-05,5468.0067
2025-11-12,5477.1879
2025-11-19,5477.209
2025-11-26,5485.8852
2025-12-03,5484.6429
2025-12-10,5495.3254
2025-12-17,5491.7941
2025-12-24,5496.3416
2025-12-31,5495.894
2026-01-07,5507.471
2026-01-14,5509.1134
2026-01-21,5503.0593
2026-01-28,5516.3446
2026-02-04,5522.8106
2026-02-11,5537.9049
2026-02-18,5553.0437
2026-02-25,5545.9846
2026-03-04,5543.743
2026-03-11,5546.7215
2026-03-18,5560.7003
2026-03-25,5566.0252
2026-04-01,5580.039
2026-04-08,5575.8322
2026-04-15,5584.9282
2026-04-22,5591.9579
2026-04-29,5602.7521
2026-05-06,5609.9839
2026-05-13,5613.6266
2026-05-20,5626.705
2026-05-27,5635.9265
2026-06-03,5626.0589
2026-06-10,5632.0747
2026-06-17,5617.7486
2026-06-24,5631.9455
2026-07-01,5644.1109
2026-07-08,5646.242
2026-07-15,5652.7081
2026-07-22,5644.7602
2026-07-29,5641.7231
2026-08-05,5648.9456
2026-08-12,5653.6039
2026-08-19,5662.9453
2026-08-26,5652.966
2026-09-02,5642.8448
